Cyt3	Cyt1	Cyt2	FP3	FP2	FP1	Nuc3	Nuc2	Nuc1	1wChAC3	1wChAC2	1wChAC1	2wChAC2	2wChAC1	2wChAC3	3wChAC2	3wChAC3	3wChAC1	Cluster	Protein.Group	Proteins
1.48328	1.54505	1.56022	1.14457	1.10842	1.17903	-0.368619	-0.349099	-0.427305	-0.955963	-0.515077	-1.14981	-0.890424	-0.76217	-0.492181	-0.677655	-0.775955	-0.656318	VIII - Cytoplasm	Q9WUU7	CTSZ
1.2413	1.27249	1.29958	1.07857	1.11249	1.13627	0.411937	0.433584	0.397028	-0.958085	-0.8904	-0.780629	-0.796761	-0.936044	-0.800803	-1.16519	-1.00156	-1.05378	VII - Ribosomes	Q60598	CTTN
0.920991	0.775055	1.19667	0.615873	0.72517	0.795515	1.16395	1.1442	0.972286	-1.6933	-0.684149	-0.700288	-1.24035	-0.810806	-0.357551	-0.768525	-0.781773	-1.27297	VII - Ribosomes	Q99LJ0	CTTNBP2NL
0.828625	0.928498	0.927121	0.471585	0.461332	0.269281	-1.32658	-1.12545	-1.4344										V - Plasma membrane	Q99J10	CTU1
1.64203	1.58038	1.67998	1.02533	0.996118	0.885901	-1.14408	-1.14069	-1.13358	-0.485013	-0.274516	-0.573353	-0.57291	-0.359163	-0.470162	-0.672005	-0.550234	-0.43403	VI - Golgi+vesicles	Q3U308	CTU2
1.38574	1.46712	1.48062	1.12004	0.96627	0.972815	0.220741	0.3019	0.192038	-0.912783	-0.878461	-0.845538	-0.675717	-0.817662	-0.872007	-1.07177	-0.981447	-1.0519	IX - Mitochondria	Q9WTX6	CUL1
1.63809	1.66478	1.67192	1.05939	1.01189	0.983559	-0.448783	-0.433557	-0.434851	-0.673655	-0.73148	-0.765688	-0.821447	-0.786878	-0.856301	-0.627633	-0.650097	-0.799269	VIII - Cytoplasm	Q9D4H8	CUL2
1.6568	1.62098	1.64313	1.09671	0.984523	0.920878	-0.504119	-0.2153	-0.253716	-1.05281	-0.893355	-0.89394	-0.786663	-0.617525	-0.68783	-0.628807	-0.737499	-0.65146	VIII - Cytoplasm	Q9JLV5	CUL3
1.34486	1.35437	1.46088	1.19397	1.06253	0.957812	0.177052	0.133028	0.362547	-0.815613	-0.516519	-0.711172	-0.744647	-0.937508	-0.941214	-1.08279	-1.17617	-1.12141	IX - Mitochondria	Q3TCH7	CUL4A
1.52076	1.62	1.57576	0.689554	0.742349	0.811202	0.380433	0.382979	0.435988	-0.928057	-0.863786	-0.953147	-0.876464	-0.86352	-0.85529	-0.888044	-0.958836	-0.971869	IX - Mitochondria	A2A432	CUL4B
1.46133	1.455	1.50158	1.2703	1.10863	1.18527	-0.259366	-0.11804	-0.21741	-0.843697	-0.819309	-0.77343	-0.77101	-0.744026	-0.714714	-0.836266	-0.921438	-0.963408	VIII - Cytoplasm	Q9D5V5	CUL5
0.478192	0.570874	0.462152	0.815808	0.819419	0.812574	-1.34461	-1.23997	-1.37444										V - Plasma membrane	Q9CQ89	CUTA
0.12029	0.207377	-0.172886	-1.70162	-1.46849	-1.81133	-0.884185	-0.723434	-1.01405	0.715067	0.817584	0.622699	0.847739	0.838472	0.915979	0.902035	0.942371	0.846377	III - Chromatin II	Q9JHS9	CWC15
-2.00943	-1.91173	-1.92962	-0.473819	-0.430981	-0.597307	0.500898	0.259232	0.328378	0.667036	0.610199	0.626563	0.649956	0.721076	0.77322	0.761639	0.764573	0.690126	II - Chromatin I	"Q8C5N3;Q8C5N3-2"	CWC22
-1.53344	-1.41366	-2.64865	-0.557917	-0.660866	-0.526993	0.675636	0.432017	0.82714	0.643715	0.694371	0.576948	0.565008	0.549155	0.705205	0.534605	0.544042	0.593686	II - Chromatin I	Q9DBF7	CWC25
0.119867	0.252408	0.238414	1.02185	1.17224	1.02926	1.40002	1.44868	1.37878	-0.623009	-0.869981	-0.952104	-0.865392	-0.755427	-1.03081	-1.1234	-1.05592	-0.78547	IV - Nuclear periphery	Q3TKY6	CWC27
1.11201	1.1036	1.02534	1.22912	1.00528	1.19918	0.481404	0.721997	0.516773	-0.966472	-0.944376	-1.41862	-0.908031	-1.13733	-0.881814	-0.55687	-0.458577	-1.12262	VII - Ribosomes	Q8CI33	CWF19L1
-1.93396	-2.0768	-2.31801	0.705035	0.873125	0.587542	0.498677	0.710072	0.779071	0.193928	0.370008	0.309732	0.0785149	0.11321	0.239777	0.226207	0.365197	0.278665	I - Nucleoplasm	Q8BG79	CWF19L2
1.60465	1.52079	1.72339	1.01283	1.00205	0.977334	-0.176067	-0.222687	-0.127891	-0.829386	-0.918155	-0.763896	-0.728091	-0.605476	-0.959634	-0.715126	-0.953772	-0.840861	VIII - Cytoplasm	P97792	CXADR
-0.8185	0.039066	-0.668702	1.03961	1.05586	0.940311	1.57425	1.66331	1.54321	-0.799669	-1.33526	-0.65784	-0.397917	-0.496274	-0.822018	-0.799881	-0.390927	-0.668634	IV - Nuclear periphery	Q9CWW7	CXXC1
1.47732	1.64356	1.50097	1.02622	0.995204	1.01318	-0.0700949	-0.100798	0.0181249	-1.31709	-0.872365	-1.07572	-0.759568	-0.741348	-0.848272	-0.437659	-0.855385	-0.596292	VIII - Cytoplasm	P56395	CYB5A
1.12043	1.13841	1.16762	1.11336	1.15622	1.08982	0.605074	0.589805	0.589834	-0.85637	-0.867646	-0.775526	-1.12256	-1.00963	-0.924525	-0.959064	-0.974558	-1.0807	VII - Ribosomes	Q9CQX2	CYB5B
1.04026	0.919806	1.08484	1.26563	1.22613	1.27804	0.483049	0.6096	0.608127	-1.07888	-0.719639	-0.801342	-1.06574	-0.999384	-1.02313	-1.00069	-0.970172	-0.856508	VII - Ribosomes	Q9DB73	CYB5R1
1.9074	2.0721	2.01093	0.385891	0.437348	0.462738	-0.437347	-0.691385	-0.619586	-0.611036	-0.593494	-0.655816	-0.620618	-0.523722	-0.545856	-0.660049	-0.647442	-0.670051	VI - Golgi+vesicles	"Q9DCN2;Q9DCN2-2"	CYB5R3
0.732078	0.664927	0.747347	0.928661	0.828785	0.805444	1.26008	1.28406	1.29323	-0.734251	-0.765311	-0.666802	-1.01827	-1.062	-1.04158	-1.07117	-1.05912	-1.12611	VII - Ribosomes	"Q9D0M3;Q9D0M3-2"	CYC1
0.822259	0.897879	0.83539	0.972598	0.934349	0.877281	1.15192	1.09379	1.11564	-1.00896	-1.06394	-1.05255	-0.919358	-1.02031	-0.881218	-0.844287	-0.905686	-1.00478	VII - Ribosomes	P62897	CYCS
1.26617	1.29719	1.20771	0.922515	0.777663	0.788141	0.765975	0.938517	0.606248	-0.996394	-1.10984	-1.12364	-0.695808	-0.756298	-0.870163	-1.06304	-0.945019	-1.00993	VII - Ribosomes	Q7TMB8	CYFIP1
1.61919	1.68379	1.59456	0.890413	0.800392	0.698681	-0.742735		-0.524539	-0.67039	-1.0773	-0.57497	-0.121332	-0.639514	-1.01738	-0.604498	-0.0988228	-1.21553	VIII - Cytoplasm	Q8BKE6	CYP20A1
1.69009	1.71592	1.74511	0.896297	0.986114	0.93131	-0.602095	-0.737786	-0.715702	-0.728492	-0.783295	-0.686609	-0.654153	-0.421917	-0.353778	-0.687102	-0.83193	-0.761986	VIII - Cytoplasm	Q8K0C4	CYP51A1
1.71408	1.72389	1.73002	0.958941	0.947652	0.908862	-0.779673	-0.86107	-0.768576	-0.647402	-0.615344	-0.435854	-0.659123	-0.688246	-0.694106	-0.58758	-0.706111	-0.540358	VIII - Cytoplasm	Q921M7	CYRIB
1.00904	0.541743	1.07036	1.04119	0.984803	0.335616	0.834328	1.54549	1.00283	-0.922105	-1.00673	-0.363226	-1.10601	-0.930266	-0.737364	-1.02515	-1.23732	-1.03723	VII - Ribosomes	"P63034;P63034-2;P63034-3"	CYTH2
0.633338	0.351036	0.884975	0.777992	0.768223	0.531696	-1.4313	-1.23941	-1.27655										V - Plasma membrane	"Q8BHG2;Q8BHG2-3"	CZIB
0.405726	-0.135717	-0.199699	0.841958	1.42047	1.22019	1.3961	0.831957	1.19304		-1.16918	-1.08359	-1.12202	-0.719395	-0.674968	-0.179893	-0.44627	-1.57871	IV - Nuclear periphery	P16381	D1PAS1
0.941729	0.403702	0.990258	1.10704	0.981666	0.929985	0.48061	0.489277	0.321456	-2.45911	-0.603533			-0.35408	-1.12962	-0.763223	-0.831965	-0.504195	VII - Ribosomes	Q91YN0	D6WSU163E
0.623084	0.715092	0.808125	1.26785	1.22244	1.27372	0.85471	0.798671	0.984059	-0.752926	-0.944492	-0.975797	-0.980817	-1.15019	-0.897565	-0.652446	-1.25986	-0.933667	VII - Ribosomes	Q62165	DAG1
1.2938	1.28581	1.27899	1.02618	1.03898	0.934205	0.524008	0.538431	0.546885	-0.900524	-0.772427	-0.830688	-0.859034	-0.79372	-0.877822	-1.17538	-1.15936	-1.09834	VII - Ribosomes	Q9ER88	DAP3
-0.790431	-1.09996	-0.559566	1.21165	1.18094	1.12575	1.52532	1.44262	1.58927	-0.579739	-0.467873	-0.374147	-0.646797	-0.574319	-0.992985	-0.652561	-0.809217	-0.527963	IV - Nuclear periphery	O54784	DAPK3
1.61594	1.62478	1.64594	1.03914	0.966306	0.93783	-0.121399	-0.148355	-0.164179	-0.800494	-0.862688	-0.815526	-0.798694	-0.820679	-0.815746	-0.832701	-0.791931	-0.857551	VIII - Cytoplasm	Q922B2	DARS1
1.50559	1.4454	1.44279	1.22459	1.11132	1.09831	-0.0746261	-0.0626045	-0.0562619	-0.788298	-0.810525	-0.832724	-0.57742	-0.828159	-1.00816	-0.984032	-0.945819	-0.859352	VIII - Cytoplasm	Q8BIP0	DARS2
0.259797	0.258586	0.0061816	0.820998	0.634701	0.552023	1.79265	1.61499	1.62332	-0.862819	-0.899518	-0.848303	-1.23719	-0.593007	-0.386352	-1.27437	-0.608472	-0.853224	IV - Nuclear periphery	O35613	DAXX
-0.301669	-0.285072	0.0377078	0.694499	0.85299	1.15108	1.64116	1.70063	1.42625	-1.24518	-0.480641	-1.1219	-0.121718	-0.359573	-1.06684	-1.23142	-0.630167	-0.66013	IV - Nuclear periphery	Q3UKR0	DAXX (isof.)
0.34251	0.19561	0.25728	1.08024	0.914188	0.523888	1.36981	1.49521	1.72672	-0.656226	-1.0484	-1.11199	-1.03981	-1.22768	-0.641715	-0.607374	-0.651773	-0.920484	IV - Nuclear periphery	Q9JII5-2	DAZAP1
0.696024	0.78463	0.692914	-0.740698	-0.751132	-0.786953	1.54505	1.58276	1.67171	-0.292051	0.0444519	-1.44031	-1.43773	-0.0670904		-0.413671	-0.49635	-0.591547	IV - Nuclear periphery	Q64368	DAZL
0.71856	0.630399	0.761291	0.630046	0.634283	0.620731	-1.3609	-1.31398	-1.32043										V - Plasma membrane	P31786	DBI
1.3165	1.36474	1.39284	1.25827	1.32805	1.38594	-0.247517	-0.39526	-0.185126	-0.613837	-0.90098	-0.557945	-0.782995	-0.928543	-0.852203	-0.791957	-0.979132	-0.810844	VIII - Cytoplasm	Q62418-2	DBNL
1.096	1.13463	1.12477	0.915703	0.908387	0.889115	-0.207177	-0.206685	-0.284146	-1.25949	-1.38893	-0.262255				-1.14084		-1.31908	VIII - Cytoplasm	Q923B1	DBR1
1.33478	1.33154	1.31914	1.16765	1.18646	1.26886	-0.71906	-0.0621544	-0.805126	-0.465896	-0.380367	-0.242041	-0.288693	-0.482144	-0.220804	-1.03011	-1.27031	-1.64173	VIII - Cytoplasm	P53395	DBT
1.50321	1.47286	1.39699	1.31031	1.2424	1.1938	-0.463398	-0.342349	-0.401572	-0.511746	-0.835918	-0.96036	-0.758237	-0.885767	-0.674118	-0.735461	-0.792246	-0.758407	VIII - Cytoplasm	"Q80TR8;Q80TR8-4"	DCAF1
-2.01277	-1.62316	-1.91843	-0.528275	-0.541814	-0.524659	-0.00318641	-0.0146134	-0.036781	0.87041	0.853932	0.861986	0.781885	0.766998	0.763294	0.74405	0.785139	0.775986	II - Chromatin I	Q6PAC3	DCAF13
0.780596	0.69943	0.823932	0.632721	0.425106	0.391476		-1.70691	-1.51357	-0.532779									V - Plasma membrane	"Q6PFH3;Q6PFH3-2"	DCAF15
1.38952	1.36097	1.47492	1.2445	1.27782	1.23856	-0.166311	-0.291418	-0.135156	-0.678402	-0.805652	-0.643049	-0.858047	-0.779812	-1.01553	-0.764671	-0.968306	-0.879937	VIII - Cytoplasm	Q8N7N5	DCAF8
2.08698	2.15949	2.04481	0.233601	0.180761	-0.196379	-0.731896	-0.593322	-0.58489	-0.346726	-0.414719	-0.671704	-0.489868	-0.661669	-0.512474	-0.425573	-0.536576	-0.539844	VI - Golgi+vesicles	Q8BHC4	DCAKD
1.50318	1.44087	1.42	0.990467	1.0354	0.992955	-0.491673	-0.564576	-0.866572	-0.67296	-0.719355	-0.899695		-0.752317	-0.760869	-0.785643		-0.869212	VIII - Cytoplasm	P43346	DCK
-2.88295	-1.64198		-0.785168	-0.41938	-0.424341	0.0877366	0.346089	0.515612	0.342739	0.763631	1.10496	0.262592	0.59728	0.781108	0.390529	0.315557	0.645984	II - Chromatin I	"Q3U564;Q3U564-2"	DCP1B
-1.96388	-1.88305	-2.00059	-0.729911	-0.180671	-0.610368	0.429504	0.495756	0.651681	0.731676	0.766042	0.746662	0.602349	0.56961	0.540636	0.502426	0.626735	0.705392	II - Chromatin I	Q9CYC6	DCP2
1.57464	1.63487	1.62992	1.16067	1.08984	1.03562	-0.666537	-0.616697	-0.491609	-0.70313	-0.663252	-0.69809	-0.715103	-0.598115	-0.654315	-0.789976	-0.818858	-0.709879	VIII - Cytoplasm	Q9DAR7	DCPS
0.175719	0.326384	0.306957	1.08329	0.80817	1.0676	-1.09159	-1.45752	-1.21902										V - Plasma membrane	Q8K2D6	DCTD
1.6501	1.68505	1.64508	0.705809	0.9571	1.09245	-1.14523	-1.1384	-1.18625	-0.362193	-0.435111	-0.39779	-0.401271	-0.544266	-0.386981	-0.54282	-0.682429	-0.512852	VI - Golgi+vesicles	"O08788;O08788-2"	DCTN1
1.49767	1.56055	1.70957	1.07833	1.1507	1.15078	-0.610323	-0.61259	-0.52755	-0.729524	-0.684377	-0.684214	-0.702557	-0.67901	-0.666989	-0.776471	-0.782804	-0.691211	VIII - Cytoplasm	Q99KJ8	DCTN2
1.1786	0.972887	1.39244	1.24335	1.26983	1.37349	0.0672255	0.0135166	0.191607	-0.4683	-0.591545	-0.873623	-0.788041	-0.603755	-0.50112	-1.39178	-1.39402	-1.09077	VII - Ribosomes	Q9Z0Y1	DCTN3
1.5175	1.70554	1.55599	1.04801	1.04132	1.06663	-0.0558773	-0.567235	-0.539211	-0.651999	-0.621388	-0.782012	-0.609508	-0.633098	-0.52126	-1.06265	-1.0998	-0.790964	VIII - Cytoplasm	Q8CBY8-2	DCTN4
1.26444	1.20986	1.34014	1.28043	1.33983	1.43783	-0.128111	-0.0244553	-0.162576	-1.01329	-0.734905	-0.812674	-0.81299	-1.01679	-0.442944	-0.96275	-0.870546	-0.890493	VIII - Cytoplasm	Q9QZB9	DCTN5
1.13369	1.30692	1.22177	1.1665	1.11078	1.07084	-0.170065	0.701544	0.412576	-0.627965	-0.621193	-0.663912	-1.15894	-1.64569	-1.18544	-0.672511	-0.669716	-0.709192	VII - Ribosomes	Q9WUB4	DCTN6
0.62015	0.749373	0.708615	0.621046	0.649263	0.597784	-1.54552	-1.44202	-0.958697										V - Plasma membrane	Q9QY93	DCTPP1
-1.24436	-1.05264	-1.16546	1.21097	1.1887	1.04862	0.0370115	-0.0589874	0.0361635										I - Nucleoplasm	Q9QZ73	DCUN1D1
-0.718677	-0.666302	-0.200915	1.64312	1.68083	1.37797	1.07228	1.10887	1.11129	-0.604351	-0.509515	-0.542199	-0.484981	-0.65643	-0.967868	-0.958642	-1.0676	-0.616881	IV - Nuclear periphery	Q8K0V2	DCUN1D3
0.682889	0.770218	1.00844	1.29314	1.23258	1.39107	0.437731	0.851539	0.680377	-1.4282	-1.25367	-1.05775	-0.827904	-0.536207	-0.818582	-0.861035	-0.584055	-0.980568	VII - Ribosomes	Q9CXV9	DCUN1D5
1.16735	1.41391	1.356	1.00686	0.857942	1.0201	-0.09806	-0.0734144	-0.0776633	-1.2027	-1.07429		-1.23727	-0.727426		-0.546025	-0.426012	-1.35932	VIII - Cytoplasm	Q9D9Z5	DDA1
0.327801	0.33355	0.409887	0.454217	0.492323	0.419052	-1.27531	-1.51848	-1.2345				1.59147						V - Plasma membrane	Q9CWS0	DDAH1
1.6907	1.62084	1.68471	0.980159	0.993587	1.04398	-0.65136	-0.405971	-0.315564	-0.726158	-0.821639	-0.814188	-0.68133	-0.720413	-0.72461	-0.669598	-0.62354	-0.859614	VIII - Cytoplasm	Q99LD8	DDAH2
1.68946	1.67492	1.8789	1.04571	0.804472	0.726088	-0.320041	-0.274424	-0.402545	-0.80647	-0.806926	-0.789834	-0.665431	-0.728571	-0.772291	-0.725139	-0.680291	-0.847586	VIII - Cytoplasm	Q3U1J4	DDB1
0.154705	0.210808	0.419638	0.486111	1.2333	1.10048	1.48615	1.32052	1.17098	-0.471806	-0.116994	-1.5093	-1.34761	-1.56133	-0.532774	-0.670879	-0.585196	-0.786799	IV - Nuclear periphery	Q99J79	DDB2
0.944856	0.898306	0.947616	0.779345	0.818606	0.784891	-0.941419	-0.859384	-0.89957	-1.14646							-1.32678		VIII - Cytoplasm	Q80Y98	DDHD2
1.41321	1.45029	1.4795	1.20979	1.2163	1.18344	-0.211707	-0.196105	-0.225175	-0.734083	-0.596554	-0.67222	-0.850193	-0.736986	-0.652791	-1.17503	-0.898688	-1.003	VIII - Cytoplasm	A2ADY9	DDI2
-1.48181	-1.43679	-1.47578	-0.828592	-1.20424	-0.786296	-0.163903	-0.0565992	-0.659431	0.986127	0.954734	0.900054	0.958424	0.954589	0.895701	0.846496	0.907265	0.690051	II - Chromatin I	Q6NZG4	DDIAS
0.642746	0.689022	0.784141	0.637861	0.665099	0.574937	-1.33032	-1.3138	-1.34968										V - Plasma membrane	O35215	DDT
1.05221	1.03828	1.00817	1.24509	1.114	1.14378	0.663427	0.682272	0.671748	-0.920342	-0.839341	-0.890859	-0.931605	-0.880531	-0.888375	-1.06532	-1.14523	-1.05737	VII - Ribosomes	Q91VR5	DDX1
-2.00493	-1.81085	-2.0716	-0.37873	-0.391545	-0.352131	0.182114	0.163784	0.00912335	0.699654	0.725935	0.69298	0.757318	0.778845	0.732155	0.753359	0.783236	0.731292	II - Chromatin I	Q80Y44	DDX10
1.88282	1.75774	1.75662	0.743649	-0.499338	0.671778	0.220693	-0.113235	-0.140026	-0.810237	-1.05803	-1.20071	-0.462226	-0.86751	-0.854553	-0.277004	0.204626	-0.955061	IX - Mitochondria	Q6AXC6	DDX11
-2.00517	-1.94671	-1.97034	-0.566047	-0.401485	-0.476947	0.712573	0.64893	0.743487	0.466334	0.553177	0.514842	0.678641	0.645054	0.656368	0.601207	0.607992	0.538093	II - Chromatin I	Q501J6	DDX17
	-1.74755		0.92088	1.00858	0.901386	1.26024	1.45031	1.48325	-0.427576	-0.375261	-0.282474	-0.60256	-0.605598	-0.714981	-0.780699	-0.832623	-0.655326	IV - Nuclear periphery	Q3U741	DDX17
-1.76291	-1.79825	-1.8795	-0.553372	-0.470276	-0.5032	-0.154729	-0.168281	-0.206899	0.861856	0.812771	0.862914	0.851043	0.796828	0.805306	0.833554	0.835137	0.838008	II - Chromatin I	Q8K363	DDX18
1.67076	1.65627	1.71565	0.892922	0.801225	0.836974	0.0131377	-0.0146767	-0.015223	-0.931554	-0.901337	-0.876035	-0.887454	-0.838997	-0.785524	-0.791132	-0.718387	-0.826621	IX - Mitochondria	Q61655	DDX19A
0.914703	1.3799	1.18837	1.46697	1.27394	1.10264	-1.04443	-1.00884	-1.10078	0.0222477	0.0617802	0.143998	-0.281026	-0.273298	-0.264533	-1.2205	-1.10939	-1.25175	VIII - Cytoplasm	Q9JJY4	DDX20
-1.89117	-1.88343	-1.93081	-0.480776	-0.500723	-0.520214	0.119647	0.0833966	0.0542118	0.73896	0.78286	0.789583	0.745611	0.767743	0.743968	0.780477	0.802186	0.79848	II - Chromatin I	Q9JIK5	DDX21
-2.09864	-1.99815	-2.1786	-0.1874	-0.068619	-0.129491	0.397861	0.395382	0.405561	0.57184	0.573573	0.579809	0.592954	0.620176	0.628107	0.616393	0.636	0.643246	II - Chromatin I	D3Z0M9	DDX23
-2.09193	-2.16641	-1.50239	-0.43529	-0.39134	-0.468364	0.0944872	0.137753	0.0641564	0.742231	0.759072	0.774489	0.758322	0.743543	0.764482	0.71128	0.741809	0.764098	II - Chromatin I	Q9ESV0	DDX24
-1.91073	-1.84893	-1.7429	-0.588735	-0.53671	-0.4761	-0.0630832	-0.107362	-0.0763557	0.776199	0.814283	0.807302	0.786092	0.794086	0.835971	0.852808	0.847587	0.83658	II - Chromatin I	Q921N6	DDX27
-0.0316909	0.09867	0.11697	1.87547	1.99891	1.93704	-1.87299	-0.359126	-0.853553	-0.148937	-0.0324662	-0.0458835	-0.370914	-0.283174	-0.353681	-0.486012	-0.724718	-0.463911	V - Plasma membrane	Q9CWT6	DDX28
-1.83474	-1.79574	-1.99016	-0.548154	-0.720395	-0.368904	0.111489	0.0808174	0.0616227	0.833027	0.795141	0.697619	0.777053	0.810963	0.850585	0.745191	0.74687	0.747713	II - Chromatin I	Q6NZQ2	DDX31
0.281558	0.351871	0.352399	0.960167	0.979035	0.838165	1.49296	1.37479	1.56012	-0.888432	-0.889694	-0.798192	-0.777881	-0.845008	-0.968094	-0.928097	-1.09874	-0.996939	IV - Nuclear periphery	Q8VDW0	DDX39A
-0.1816	-0.115173	-0.297037	0.98233	1.0724	1.03789	1.59094	1.56037	1.64013	-0.722668	-0.845303	-0.592655	-0.709796	-0.777737	-0.862301	-0.909353	-0.913233	-0.957203	IV - Nuclear periphery	Q9Z1N5	DDX39B
0.833832	0.696103	0.735577	1.20731	0.814208	0.852687	1.17784	1.12094	0.899435	-1.01023	-0.818194	-0.796226	-1.12504	-0.269222	-0.503216	-0.898038	-1.45134	-1.46643	VII - Ribosomes	Q62095	DDX3Y
0.712031	0.670732	0.677252		0.815358	0.463836	-0.593323		0.571516	0.139838							-1.85117	-1.60607	VII - Ribosomes	Q61496	DDX4
-1.78031	-1.93897	-2.11585	-0.569441	-0.594908	-0.460788	0.581031	0.52604	0.437959	0.654714	0.653049	0.688745	0.663498	0.652076	0.716138	0.671158	0.612217	0.603646	II - Chromatin I	Q91VN6	DDX41
-1.06398	-1.0387	-0.864777	1.01433	1.01086	1.07505	1.63327	1.60194	1.62972	-0.582362	-0.611589	-0.60877	-0.429133	-0.392489	-0.301387	-0.716736	-0.685429	-0.669819	IV - Nuclear periphery	Q810A7	DDX42
-1.28571	-1.27742	-1.29033	0.651483	0.758017	0.681501	1.77243	1.76698	1.68561	-0.442465	-0.456287	-0.455784	-0.271938	-0.143033	-0.231952	-0.506008	-0.407929	-0.547157	I - Nucleoplasm	Q569Z5	DDX46
-1.72963	-1.616	-1.62654	-0.851989	-0.868361	-0.860438	-0.00485874	-0.0677971	-0.029246	0.808978	0.812485	0.803395	0.861912	0.817394	0.844559	0.892186	0.906179	0.907772	II - Chromatin I	Q9CWX9	DDX47
-1.03348	-1.10389	-1.02782	-1.28254	-1.34221	-1.20397	-0.243688	-0.48814	-0.721085	0.896504	0.964353	0.933842	0.907562	0.966655	0.990347	0.97826	0.954175	0.855127	II - Chromatin I	Q4FZF3	DDX49
-1.95758	-1.99852	-2.0313	-0.302385	-0.301772	-0.383398	0.202932	0.181621	0.141977	0.686627	0.749914	0.715896	0.7119	0.711085	0.729612	0.717097	0.738114	0.688191	II - Chromatin I	Q61656	DDX5
-2.00079	-2.03043	-2.10948	-0.326819	-0.286093	-0.29171	0.57306	0.55541	0.522965	0.58761	0.618222	0.589405	0.564087	0.591278	0.555739	0.633442	0.649142	0.604967	II - Chromatin I	Q99MJ9	DDX50
-1.84934	-2.07975	-1.94953	-0.466578	-0.355538	-0.329476	0.103056	0.0938817	0.155641	0.739385	0.712312	0.716964	0.75473	0.72553	0.747874	0.763187	0.762498	0.75516	II - Chromatin I	Q6P9R1	DDX51
-1.70044	-1.89692	-2.29335	-0.340239	-0.332978	-0.382365	0.149251	0.0847466	0.119766	0.739292	0.723678	0.747786	0.737372	0.737429	0.768203	0.707199	0.748868	0.6827	II - Chromatin I	Q8K301	DDX52
	-3.00865		-0.794947	-0.801626	-0.794813	-0.187566	-0.186329	-0.168955	0.674171	0.582118	0.611276	0.67052	0.663398	0.614269	0.708448	0.732177	0.686508	II - Chromatin I	Q8K4L0	DDX54
-2.08188	-2.41579	-1.74103	0.202604	0.408296	-0.0941821	-0.0829243	0.13817	0.405371	0.879443	0.296319	0.674065	0.509259	0.647679	0.77447	0.704699	0.396202	0.379233	II - Chromatin I	Q6ZPL9	DDX55
-1.71249	-1.80116	-1.71655	-0.672341	-0.715865	-0.685575	-0.0781186	-0.135548	-0.0753562	0.852425	0.878907	0.875789	0.835252	0.787939	0.847348	0.828461	0.832789	0.854097	II - Chromatin I	Q9D0R4	DDX56
-0.673022	-0.547225	-0.427506	1.09919	1.16415	1.19533		-1.51974		-0.411302	-0.861335	-0.336984					1.31845		V - Plasma membrane	Q6Q899	DDX58
1.81519	1.63957	1.94742	0.762472	0.443555	0.0967754	0.356328	0.104067	0.233693	-0.717892	-0.901431	-0.947039	-0.583349	-0.915802	-0.814106	-0.813789	-0.678009	-1.02765	IX - Mitochondria	P54823	DDX6
0.785577	0.634334	0.750182	1.02206	0.562267	0.662996	0.687	2.05146	0.966403	-0.526182	-0.70577	-0.572228	-0.801062	-0.838338	-0.947595	-1.27593	-1.13758	-1.3176	VII - Ribosomes	Q9WV68	DECR2
0.876813	0.856971	0.734857	1.73642	1.59323	1.58567	-0.588439	-0.466117	-0.478781	-0.515553	-0.57606	-0.0812111	-0.181357	-0.641681	-0.0121387	-1.45701	-1.39115	-0.994468	VIII - Cytoplasm	Q8C2K1	DEF6
1.36809	1.29447	1.58862	0.737172	0.641929	0.555271	0.72601	0.670944	0.726548	-0.725668	-0.561848	-0.644235	-1.02395	-0.968996	-0.888795	-1.14074	-1.01698	-1.33783	VII - Ribosomes	O09005	DEGS1
-1.89616	-1.92427	-1.99326	0.645697	0.641781	0.636211	1.21049	1.22903	1.22062	-0.0187109	-0.024507	-0.0511285	0.106974	0.0825771	0.0676688	0.0518132	-0.00195592	0.0171326	I - Nucleoplasm	Q7TNV0	DEK
0.702916	0.771997	0.892031	1.38823	1.43201	1.4784	0.601362	0.533887	0.619546	-0.973509	-0.92863	-0.896513	-0.911705	-0.930691	-0.82538	-0.904979	-1.09386	-0.955106	VII - Ribosomes	Q9D8N2	DENND10
0.926994	1.29638	1.43474	1.60916		1.31426	-1.24621	0.547937		-0.546316	-0.795188	-0.512837	-0.890612	-0.187802	-0.780287	-0.749662	-0.83188	-0.588675	VIII - Cytoplasm	Q8K382	DENND1A
-2.16938	-1.89623	-2.27894	0.256303	-0.0904962	0.14815	0.891793	0.692161	0.4913	0.406425	0.573345	0.654121	0.566938	0.360713	0.447203	0.263591	0.433628	0.249362	I - Nucleoplasm	Q924W7	DENND2B
0.138961	0.135163	-0.132243		-1.51945	-2.34733	-0.493101		-1.70415	0.596801	0.752197	0.749314	0.740452	0.715459	0.536579	0.478888	0.634152	0.718309	III - Chromatin II	Q6P9P8	DENND2C
0.883609	1.06754	1.23724	1.14578	1.10265	1.24053	0.000574246	0.090812	0.0849622	-0.891634	-0.429945		-1.52891	-0.0861642	-1.15749	-0.218948	-1.78307	-0.757544	VII - Ribosomes	Q8BH65	DENND6A
